time,source OuterVoltage,source InnerVoltage,source QuasiFermiPotential,source DisplacementCurrent,source eCurrent,source hCurrent,source TotalCurrent,source Charge,gate OuterVoltage,gate InnerVoltage,gate QuasiFermiPotential,gate DisplacementCurrent,gate eCurrent,gate hCurrent,gate TotalCurrent,gate Charge,drain OuterVoltage,drain InnerVoltage,drain QuasiFermiPotential,drain DisplacementCurrent,drain eCurrent,drain hCurrent,drain TotalCurrent,drain Charge
0.749733333333334,0.0,0.0,0.0,0.0,8.54399812420278e-19,5.01935345446697e-20,9.04593346964947e-19,4.46471441530558e-16,-1.49946666666667,-1.49946666666667,0.0,0.0,-1.44199535659529e-18,-3.23302031134243e-18,-4.67501566793772e-18,-4.71041146291525e-15,10.0,10.0,0.0,0.0,3.71617366083537e-18,5.42486601374081e-20,3.77042232097277e-18,4.26394002138469e-15
0.769733333333334,0.0,0.0,0.0,0.0,8.63045394320515e-19,4.96163408450127e-20,9.12661735165528e-19,4.47114989148988e-16,-1.53946666666667,-1.53946666666667,0.0,0.0,-1.44214980682613e-18,-3.23795664123657e-18,-4.6801064480627e-18,-4.71168719616307e-15,10.0,10.0,0.0,0.0,3.71318474022708e-18,5.42599726700929e-20,3.76744471289718e-18,4.26457220701408e-15
0.789733333333334,0.0,0.0,0.0,0.0,8.62619176302452e-19,5.04699548651793e-20,9.13089131167632e-19,4.47758536785417e-16,-1.57946666666667,-1.57946666666667,0.0,0.0,-1.44230387432608e-18,-3.24424729451123e-18,-4.68655116883731e-18,-4.7129629294289e-15,10.0,10.0,0.0,0.0,3.71919119483645e-18,5.42708428332273e-20,3.77346203766968e-18,4.26520439264348e-15
0.809733333333334,0.0,0.0,0.0,0.0,8.62055046149031e-19,5.03380206014027e-20,9.12393066750433e-19,4.48402084421846e-16,-1.61946666666667,-1.61946666666667,0.0,0.0,-1.44245756150918e-18,-3.24947591118208e-18,-4.69193347269126e-18,-4.71423866269472e-15,10.0,10.0,0.0,0.0,3.72525868284039e-18,5.42817231004382e-20,3.77954040594083e-18,4.26583657827287e-15
0.829733333333334,0.0,0.0,0.0,0.0,8.70568369841282e-19,5.07270825898278e-20,9.21295452431109e-19,4.49045632057566e-16,-1.65946666666667,-1.65946666666667,0.0,0.0,-1.4426108707159e-18,-3.25514859331654e-18,-4.69775946403244e-18,-4.71551439595983e-15,10.0,10.0,0.0,0.0,3.72217145469162e-18,5.42925569097066e-20,3.77646401160133e-18,4.26646876390227e-15
0.849733333333334,0.0,0.0,0.0,0.0,8.78988239928941e-19,5.01564295224557e-20,9.29144669451397e-19,4.49689179693286e-16,-1.69946666666667,-1.69946666666667,0.0,0.0,-1.44276380252316e-18,-3.25978436512459e-18,-4.70254816764775e-18,-4.71679012922494e-15,10.0,10.0,0.0,0.0,3.71910009744586e-18,5.43034007504946e-20,3.77340349819635e-18,4.26710094953166e-15
0.869733333333334,0.0,0.0,0.0,0.0,8.78253905756938e-19,5.09668199552318e-20,9.2922072571217e-19,4.50332727346075e-16,-1.73946666666667,-1.73946666666667,0.0,0.0,-1.44291635760733e-18,-3.26572329367052e-18,-4.70863965127786e-18,-4.71806586250713e-15,10.0,10.0,0.0,0.0,3.72510510899965e-18,5.43138165660416e-20,3.77941892556569e-18,4.26773313516105e-15
0.889733333333334,0.0,0.0,0.0,0.0,8.77381148102708e-19,5.0795748726947e-20,9.28176896829655e-19,4.50976274998863e-16,-1.77946666666667,-1.77946666666667,0.0,0.0,-1.4430685382635e-18,-3.27060312780642e-18,-4.71367166606992e-18,-4.71934159578931e-15,10.0,10.0,0.0,0.0,3.73117052690214e-18,5.43242423381262e-20,3.78549476924026e-18,4.26836532079045e-15
0.909733333333334,0.0,0.0,0.0,0.0,8.85681868045134e-19,5.11908065389986e-20,9.36872674584133e-19,4.51619822650063e-16,-1.81946666666667,-1.81946666666667,0.0,0.0,-1.44322034672056e-18,-3.27597129567471e-18,-4.71919164239527e-18,-4.7206173290699e-15,10.0,10.0,0.0,0.0,3.72798433236736e-18,5.43346354437826e-20,3.78231896781114e-18,4.26899750641984e-15
0.929733333333334,0.0,0.0,0.0,0.0,8.93887654653546e-19,5.06278185054882e-20,9.44515473159035e-19,4.52263370301263e-16,-1.85946666666667,-1.85946666666667,0.0,0.0,-1.44337178361024e-18,-3.28030360325742e-18,-4.72367538686766e-18,-4.72189306235049e-15,10.0,10.0,0.0,0.0,3.72481487527373e-18,5.43450384348974e-20,3.77915991370863e-18,4.26962969204923e-15
0.949733333333334,0.0,0.0,0.0,0.0,8.92858027195336e-19,5.14004791012402e-20,9.44258506296576e-19,4.52906917968699e-16,-1.89946666666667,-1.89946666666667,0.0,0.0,-1.44352284965496e-18,-3.28589331913864e-18,-4.7294161687936e-18,-4.72316879564732e-15,10.0,10.0,0.0,0.0,3.73080263584339e-18,5.43550266536261e-20,3.78515766249702e-18,4.27026187767863e-15
0.969733333333334,0.0,0.0,0.0,0.0,8.91690768161451e-19,5.11958297516779e-20,9.42886597913129e-19,4.53550465636135e-16,-1.93946666666667,-1.93946666666667,0.0,0.0,-1.44367354704002e-18,-3.29042797019886e-18,-4.73410151723888e-18,-4.72444452894415e-15,10.0,10.0,0.0,0.0,3.73684989464134e-18,5.43650246844144e-20,3.79121491932575e-18,4.27089406330802e-15
0.989733333333334,0.0,0.0,0.0,0.0,8.99787977494718e-19,5.15971278924003e-20,9.51385105387119e-19,4.54194013301194e-16,-1.97946666666667,-1.97946666666667,0.0,0.0,-1.44382387789067e-18,-3.2954909015269e-18,-4.73931477941757e-18,-4.7257202622386e-15,10.0,10.0,0.0,0.0,3.73355467122975e-18,5.43750028006989e-20,3.78792967403045e-18,4.27152624893741e-15
1.0,0.0,0.0,0.0,0.0,9.03907401330852e-19,5.14283179692512e-20,9.55335719300103e-19,4.54524367769258e-16,-2.0,-2.0,0.0,0.0,-1.44390090553223e-18,-3.29768495961642e-18,-4.74158586514865e-18,-4.72637513866309e-15,10.0,10.0,0.0,0.0,3.73187001716182e-18,5.43801286867315e-20,3.78625014584855e-18,4.27185077089383e-15
